scientific_name,group,source,conservation_status,match_level,speciesnet_detectable,geofence_status,speciesnet_common_name,speciesnet_label
Spinus magellanicus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,hooded siskin,553e5542-5c18-41d4-93fa-3310ffd0faad;aves;passeriformes;fringillidae;spinus;magellanicus;hooded siskin
Spinus olivaceus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Spinus psaltria,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,lesser goldfinch,9c970db3-1497-4397-bb06-06e3827570dd;aves;passeriformes;fringillidae;spinus;psaltria;lesser goldfinch
Spinus siemiradzkii,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Spinus spinescens,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Spinus xanthogastrus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Spiza americana,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Spizaetus isidori,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,black-and-chestnut eagle,83064dc4-1f40-4aae-9c0b-29e973227d89;aves;accipitriformes;accipitridae;spizaetus;isidori;black-and-chestnut eagle
Spizaetus melanoleucus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,black-and-white hawk-eagle,83e35597-f758-4fac-867a-e2c576ee4488;aves;accipitriformes;accipitridae;spizaetus;melanoleucus;black-and-white hawk-eagle
Spizaetus ornatus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,ornate hawk-eagle,3c75a046-fe27-4c19-a4e0-2be8ee0c8d28;aves;accipitriformes;accipitridae;spizaetus;ornatus;ornate hawk-eagle
Spizaetus tyrannus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,black hawk-eagle,e31f1a3b-f8e5-42df-9b7b-4563a61733df;aves;accipitriformes;accipitridae;spizaetus;tyrannus;black hawk-eagle
Sporophila angolensis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sporophila atrirostris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sporophila bouvronides,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sporophila castaneiventris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sporophila corvina,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sporophila crassirostris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sporophila funerea,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sporophila intermedia,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sporophila lineola,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sporophila luctuosa,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sporophila minuta,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sporophila murallae,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sporophila nigricollis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sporophila peruviana,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sporophila schistacea,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sporophila simplex,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sporophila telasco,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Steatornis caripensis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Stelgidopteryx ruficollis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Stercorarius chilensis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Stercorarius longicaudus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Stercorarius maccormicki,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Stercorarius parasiticus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Stercorarius pomarinus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sterna hirundinacea,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sterna hirundo,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sterna paradisaea,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sternula antillarum,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sternula lorata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sternula superciliaris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Stigmatura napensis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Streptoprocne rutila,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Streptoprocne zonaris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sturnella bellicosa,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sturnella militaris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sublegatus modestus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sublegatus obscurior,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,amazonian scrub-flycatcher,4ae5668a-073e-4d81-bb89-ac633e9a5537;aves;passeriformes;tyrannidae;sublegatus;obscurior;amazonian scrub-flycatcher
Sula dactylatra,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sula granti,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sula leucogaster,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sula nebouxii,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sula nebouxii excisa,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sula sula,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Sula variegata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Synallaxis albigularis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Synallaxis azarae,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Synallaxis brachyura,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Synallaxis cherriei,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Synallaxis gujanensis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Synallaxis maranonica,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Synallaxis moesta,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Synallaxis propinqua,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Synallaxis rutilans,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Synallaxis stictothorax,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Synallaxis tithys solo,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Synallaxis unirufa,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Syndactyla ruficollis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Syndactyla rufosuperciliata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Syndactyla subalaris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Syrigma sibilatrix,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,blocked by allow-list,whistling heron,813a91f3-65e2-4866-ae08-dffa7ad8f267;aves;pelecaniformes;ardeidae;syrigma;sibilatrix;whistling heron
Systellura longirostris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tachornis squamata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tachybaptus dominicus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tachycineta albiventer,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tachycineta bicolor,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tachycineta stolzmanni,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tachyphonus cristatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tachyphonus delatrii,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tachyphonus luctuosus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tachyphonus rufus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tachyphonus surinamus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara argyrofenges,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara arthus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara callophrys,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara chilensis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara chrysotis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara cyanicollis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara cyanotis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara florida,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara guttata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara gyrola,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara heinei,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara icterocephala,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara johannae,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara labradorides,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara larvata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara lavinia,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara mexicana,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara nigrocincta,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara nigroviridis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara palmeri,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara parzudakii,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara punctata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara ruficervix,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara rufigula,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara schrankii,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara vassorii,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,blue-and-black tanager,d7932d79-76f4-4081-941b-7941af51539c;aves;passeriformes;thraupidae;tangara;vassorii;blue-and-black tanager
Tangara velia,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara viridicollis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara vitriolina,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara xanthocephala,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tangara xanthogastra,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tapera naevia,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,striped cuckoo,d64767c7-1f45-41d6-8706-32a427579d3b;aves;cuculiformes;cuculidae;tapera;naevia;striped cuckoo
Taphrospilus hypostictus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Taraba major,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,great antshrike,05a9817a-60ad-460f-8448-018a38090858;aves;passeriformes;thamnophilidae;taraba;major;great antshrike
Terenotriccus erythrurus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tersina viridis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thalassarche bulleri,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thalassarche melanophris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thalassarche salvini,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thalasseus elegans,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thalasseus maximus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thalasseus sandvicensis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thalurania colombica,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thalurania furcata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thamnistes anabatinus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thamnomanes ardesiacus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thamnomanes caesius,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thamnophilus aethiops,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thamnophilus amazonicus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thamnophilus atrinucha,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thamnophilus bernardi,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thamnophilus cryptoleucus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thamnophilus doliatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thamnophilus murinus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thamnophilus praecox,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thamnophilus punctatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thamnophilus schistaceus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thamnophilus tenuepunctatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thamnophilus unicolor,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thamnophilus zarumae,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thaumastura cora,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
The application,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
The birds,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Theristicus melanopis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thinocorus rumicivorus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thlypopsis inornata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thlypopsis ornata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thlypopsis sordida,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thraupis cyanocephala,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thraupis episcopus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thraupis palmarum,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Threats and vision,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Threnetes leucurus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Threnetes ruckeri,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thripadectes flammulatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thripadectes holostictus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thripadectes ignobilis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thripadectes melanorhynchus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thripadectes virgaticeps,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Thripophaga fusciceps,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tiaris obscurus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tiaris olivaceus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tigrisoma fasciatum,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,fasciated tiger-heron,f2b6ce36-6add-4219-b6f5-ebaec712b72b;aves;pelecaniformes;ardeidae;tigrisoma;fasciatum;fasciated tiger-heron
Tigrisoma lineatum,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,rufescent tiger-heron,1110460b-7f99-405b-a9b0-65a09ecccca1;aves;pelecaniformes;ardeidae;tigrisoma;lineatum;rufescent tiger-heron
Tinamus guttatus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,white-throated tinamou,f19382b7-01ce-431b-a931-ad0e215aa796;aves;struthioniformes;tinamidae;tinamus;guttatus;white-throated tinamou
Tinamus major,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,great tinamou,75760d64-d7a3-496e-b338-e14d97383ecf;aves;struthioniformes;tinamidae;tinamus;major;great tinamou
Tinamus osgoodi,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tinamus tao,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,grey tinamou,f4cd3882-a15c-4c12-8731-aabc0dce51ec;aves;struthioniformes;tinamidae;tinamus;tao;grey tinamou
Tityra cayana,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tityra inquisitor,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tityra semifasciata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Todirostrum chrysocrotaphum,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Todirostrum cinereum,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Todirostrum maculatum,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Todirostrum nigriceps,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tolmomyias assimilis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tolmomyias flaviventris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tolmomyias poliocephalus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tolmomyias sulphurescens,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tolmomyias traylori,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Topaza pyra,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Touit dilectissimus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Touit huetii,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Touit purpuratus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Touit stictopterus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tringa flavipes,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tringa incana,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tringa melanoleuca,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,blocked by allow-list,greater yellowlegs,4325d580-8a3e-4bd8-a705-be1fe9230fe3;aves;charadriiformes;scolopacidae;tringa;melanoleuca;greater yellowlegs
Tringa semipalmata,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,willet,990d0d09-d362-428c-b25d-82f454ac61d6;aves;charadriiformes;scolopacidae;tringa;semipalmata;willet
Tringa solitaria,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,solitary sandpiper,a03d4cb1-8ada-4629-9dc8-9a773230266f;aves;charadriiformes;scolopacidae;tringa;solitaria;solitary sandpiper
Troglodytes aedon,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,house wren,31bb4591-949a-45f0-8ddb-63cf08188ec8;aves;passeriformes;troglodytidae;troglodytes;aedon;house wren
Troglodytes solstitialis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Trogon caligatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Trogon chionurus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Trogon collaris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Trogon comptus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Trogon curucui,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Trogon massena,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Trogon melanurus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Trogon mesurus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Trogon personatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Trogon ramonianus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Trogon rufus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Trogon viridis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tumbezia salvini,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Tunchiornis ochraceiceps,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Turdus albicollis,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,white-necked thrush,99e6920a-b5a2-45f1-a503-979d7497f885;aves;passeriformes;turdidae;turdus;albicollis;white-necked thrush
Turdus assimilis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Turdus chiguanco,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,chiguanco thrush,a0851922-3f16-4fde-a72a-063cada1c401;aves;passeriformes;turdidae;turdus;chiguanco;chiguanco thrush
